Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : MALINOWSKY
,Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,INAMBARI
2019/10/21,23:00,24.7,0.0,93,255,0.1
2019/10/22,00:00,24.2,0.0,95,319,0.0
2019/10/22,01:00,23.9,0.0,96,17,0.0
2019/10/22,02:00,23.7,0.0,97,358,0.0
2019/10/22,03:00,23.4,0.0,97,37,0.0
2019/10/22,04:00,23.2,0.0,98,342,0.0
2019/10/22,05:00,23.1,0.0,98,54,0.1
2019/10/22,06:00,23.3,0.0,98,357,0.0
2019/10/22,07:00,23.4,0.0,98,40,0.0
2019/10/22,08:00,24.6,0.0,95,64,0.1
2019/10/22,09:00,25.6,0.0,91,325,0.0
2019/10/22,10:00,27.3,0.0,85,204,0.2
2019/10/22,11:00,31.2,0.0,73,181,0.3
2019/10/22,12:00,30.6,9.8,74,310,0.8
2019/10/22,13:00,25.1,10.2,97,186,0.2
2019/10/22,14:00,24.3,0.6,97,196,0.7
2019/10/22,15:00,23.1,0.0,96,196,0.2
2019/10/22,16:00,22.4,0.0,96,326,0.2
2019/10/22,17:00,22.2,0.0,97,202,0.1
2019/10/22,18:00,22.2,0.0,97,194,0.0
2019/10/22,19:00,22.0,0.0,97,54,0.4
2019/10/22,20:00,21.7,0.0,98,26,0.4
2019/10/22,21:00,21.4,0.0,97,212,0.1
2019/10/22,22:00,21.4,0.0,98,194,0.1
2019/10/22,23:00,21.6,0.0,98,198,0.3
2019/10/23,00:00,21.7,0.0,98,335,0.0
2019/10/23,01:00,21.3,0.0,98,21,0.1
2019/10/23,02:00,21.0,0.0,98,342,0.0
2019/10/23,03:00,20.9,0.0,98,320,0.1
2019/10/23,04:00,20.6,0.0,98,341,0.0
2019/10/23,05:00,20.5,0.0,98,274,0.0
2019/10/23,06:00,20.6,0.0,98,2,0.2
2019/10/23,07:00,20.8,0.0,98,263,0.1
2019/10/23,08:00,21.8,0.0,97,325,0.1
2019/10/23,09:00,23.5,0.0,93,77,0.6
2019/10/23,10:00,26.1,0.0,86,175,0.2
2019/10/23,11:00,28.8,0.0,76,112,0.6
2019/10/23,12:00,28.7,0.0,76,44,0.1
2019/10/23,13:00,29.7,0.0,72,150,0.4
2019/10/23,14:00,30.4,0.0,71,150,0.3
2019/10/23,15:00,31.9,0.0,65,320,0.5
2019/10/23,16:00,31.5,0.0,66,108,0.3
2019/10/23,17:00,29.5,0.0,70,228,0.0
2019/10/23,18:00,28.2,0.0,79,101,0.0
2019/10/23,19:00,26.1,0.0,86,55,0.2
2019/10/23,20:00,25.1,0.0,93,22,0.0
2019/10/23,21:00,24.5,0.0,95,352,0.1
2019/10/23,22:00,24.2,0.0,97,355,0.0
2019/10/23,23:00,23.8,0.0,97,359,0.0
2019/10/24,00:00,23.4,0.0,97,43,0.0
2019/10/24,01:00,23.1,0.0,97,266,0.0
2019/10/24,02:00,23.0,0.0,98,288,0.0
2019/10/24,03:00,22.9,0.0,98,341,0.0
2019/10/24,04:00,22.8,0.0,98,320,0.0
2019/10/24,05:00,22.7,0.0,98,341,0.0
2019/10/24,06:00,22.5,0.0,98,9,0.0
2019/10/24,07:00,22.4,0.0,98,356,0.0
2019/10/24,08:00,23.1,0.0,98,280,0.0
2019/10/24,09:00,25.7,0.0,90,265,0.0
2019/10/24,10:00,28.3,0.0,78,188,0.0
2019/10/24,11:00,31.8,0.0,69,181,0.0
2019/10/24,12:00,32.7,0.0,66,201,0.0
2019/10/24,13:00,34.2,0.0,61,216,0.0
2019/10/24,14:00,34.7,0.0,59,217,0.0
2019/10/24,15:00,35.1,0.0,55,215,0.0
2019/10/24,16:00,34.8,0.0,54,129,0.0
2019/10/24,17:00,32.0,0.0,64,6,0.0
2019/10/24,18:00,29.8,0.0,74,3,0.0
2019/10/24,19:00,27.7,0.0,84,55,0.0
2019/10/24,20:00,26.5,0.0,90,8,0.0
2019/10/24,21:00,25.5,0.0,91,19,0.0
2019/10/24,22:00,25.1,0.0,95,5,0.0
2019/10/24,23:00,24.8,0.0,96,323,0.0
2019/10/25,00:00,24.6,0.0,97,356,0.0
2019/10/25,01:00,24.7,0.0,97,67,0.0
2019/10/25,02:00,24.8,0.0,97,39,0.0
2019/10/25,03:00,24.3,0.0,97,5,0.0
2019/10/25,04:00,24.0,0.0,97,339,0.0
2019/10/25,05:00,23.8,0.0,97,24,0.0
2019/10/25,06:00,23.7,0.0,98,27,0.0
2019/10/25,07:00,23.7,0.0,98,19,0.0
2019/10/25,08:00,24.8,0.0,95,162,0.0
2019/10/25,09:00,27.0,0.0,87,287,0.0
2019/10/25,10:00,29.1,0.0,78,223,0.0
2019/10/25,11:00,32.1,0.0,71,226,0.4
2019/10/25,12:00,33.7,0.0,66,147,0.6
2019/10/25,13:00,33.9,0.0,66,179,0.2
2019/10/25,14:00,33.7,0.0,67,154,0.4
2019/10/25,15:00,34.4,0.0,63,70,0.5
2019/10/25,16:00,34.4,0.0,63,69,0.4
2019/10/25,17:00,33.2,0.0,66,52,0.2
2019/10/25,18:00,30.6,0.0,81,35,0.1
2019/10/25,19:00,28.5,0.0,88,61,0.1
2019/10/25,20:00,27.4,0.0,93,4,0.0
2019/10/25,21:00,26.6,0.0,95,10,0.0
2019/10/25,22:00,26.3,0.0,97,351,0.0
2019/10/25,23:00,26.0,0.0,97,359,0.1
2019/10/26,00:00,25.3,0.0,96,354,0.0
2019/10/26,01:00,24.7,0.0,96,3,0.2
2019/10/26,02:00,24.2,0.0,97,6,0.1
2019/10/26,03:00,23.8,0.0,97,15,0.1
2019/10/26,04:00,23.7,0.0,97,346,0.0
2019/10/26,05:00,23.5,0.0,98,60,0.0
2019/10/26,06:00,23.1,0.0,97,353,0.0
2019/10/26,07:00,23.1,0.0,98,346,0.0
2019/10/26,08:00,24.3,0.0,96,271,0.2
2019/10/26,09:00,26.8,0.0,88,249,0.0
2019/10/26,10:00,29.8,0.0,76,211,0.2
2019/10/26,11:00,33.1,0.0,65,83,0.9
2019/10/26,12:00,33.1,0.0,68,298,0.2
2019/10/26,13:00,35.0,0.0,61,294,0.2
2019/10/26,14:00,35.8,0.0,56,268,0.3
2019/10/26,15:00,36.5,0.0,55,21,0.3
2019/10/26,16:00,36.2,0.0,53,319,0.3
2019/10/26,17:00,33.5,0.0,64,346,0.1
2019/10/26,18:00,31.1,0.0,77,8,0.1
2019/10/26,19:00,29.1,0.0,86,68,0.4
2019/10/26,20:00,28.3,0.2,84,341,0.0
2019/10/26,21:00,26.5,0.0,94,247,0.0
2019/10/26,22:00,26.2,0.0,95,305,0.2
2019/10/26,23:00,25.8,0.0,94,10,0.2
2019/10/27,00:00,25.5,0.0,94,5,0.0
2019/10/27,01:00,25.5,0.0,94,148,0.1
2019/10/27,02:00,25.0,0.0,95,31,0.1
2019/10/27,03:00,24.7,0.0,95,111,0.0
2019/10/27,04:00,24.3,0.0,96,309,0.0
2019/10/27,05:00,24.2,0.0,97,14,0.1
2019/10/27,06:00,24.0,0.0,97,339,0.0
2019/10/27,07:00,23.9,0.0,97,15,0.0
2019/10/27,08:00,24.5,0.0,96,79,0.2
2019/10/27,09:00,26.2,0.0,88,122,0.1
2019/10/27,10:00,28.8,0.0,77,272,0.5
2019/10/27,11:00,31.7,0.0,68,294,0.4
2019/10/27,12:00,32.6,0.0,67,154,0.4
2019/10/27,13:00,33.7,0.0,64,35,0.2
2019/10/27,14:00,34.3,0.0,63,342,0.4
2019/10/27,15:00,34.3,0.0,63,314,0.2
2019/10/27,16:00,34.8,0.0,62,321,0.2
2019/10/27,17:00,32.4,0.0,69,26,0.2
2019/10/27,18:00,30.2,0.0,82,14,0.2
2019/10/27,19:00,28.5,0.0,87,3,0.0
2019/10/27,20:00,27.3,0.0,91,20,0.0
2019/10/27,21:00,26.6,0.0,93,2,0.0
2019/10/27,22:00,26.3,0.0,95,21,0.1
2019/10/27,23:00,26.0,0.0,96,38,0.0
2019/10/28,00:00,25.7,0.0,96,345,0.0
2019/10/28,01:00,25.4,0.0,97,349,0.0
2019/10/28,02:00,25.3,0.0,97,354,0.1
2019/10/28,03:00,25.0,0.0,97,53,0.5
2019/10/28,04:00,25.0,0.0,97,349,0.2
2019/10/28,05:00,24.7,0.0,97,343,0.0
2019/10/28,06:00,24.5,0.0,97,358,0.0
2019/10/28,07:00,24.5,0.0,98,73,0.1
2019/10/28,08:00,25.5,0.0,94,122,0.2
2019/10/28,09:00,27.6,0.0,85,38,0.5
2019/10/28,10:00,30.0,0.0,74,232,0.3
2019/10/28,11:00,32.0,0.0,70,4,0.4
2019/10/28,12:00,32.9,0.0,67,9,0.5
2019/10/28,13:00,33.6,0.0,66,346,0.7
2019/10/28,14:00,34.1,0.0,63,273,0.4
2019/10/28,15:00,34.9,0.0,62,241,0.4
2019/10/28,16:00,34.9,0.0,61,27,0.3
2019/10/28,17:00,32.7,0.0,69,352,0.1
2019/10/28,18:00,31.3,0.0,72,277,0.1
2019/10/28,19:00,29.2,0.0,81,37,0.1
2019/10/28,20:00,27.7,0.0,85,63,0.9
2019/10/28,21:00,27.5,0.0,82,67,0.7
2019/10/28,22:00,26.8,0.0,84,74,0.3
2019/10/28,23:00,25.8,0.0,89,278,0.2
2019/10/29,00:00,25.2,0.0,92,249,0.0
2019/10/29,01:00,24.8,0.0,93,32,0.1
2019/10/29,02:00,24.7,0.0,94,41,0.1
2019/10/29,03:00,24.7,0.0,94,15,0.1
2019/10/29,04:00,24.5,0.0,96,5,0.1
2019/10/29,05:00,24.1,0.0,96,130,0.0
2019/10/29,06:00,23.7,0.0,96,39,0.1
2019/10/29,07:00,23.9,0.0,96,19,0.0
2019/10/29,08:00,25.0,0.0,92,92,0.4
2019/10/29,09:00,26.9,0.0,83,337,0.4
2019/10/29,10:00,29.0,0.0,76,262,0.5
2019/10/29,11:00,30.6,0.0,73,11,0.4
2019/10/29,12:00,31.4,0.0,71,50,0.4
2019/10/29,13:00,33.0,0.0,66,287,0.7
2019/10/29,14:00,34.2,0.0,61,19,0.5
2019/10/29,15:00,34.4,0.0,61,272,0.3
2019/10/29,16:00,34.5,0.0,61,45,0.3
2019/10/29,17:00,32.5,0.0,68,354,0.1
2019/10/29,18:00,30.2,0.0,77,32,0.0
2019/10/29,19:00,28.2,0.0,83,10,0.0
2019/10/29,20:00,26.9,0.0,89,22,0.0
2019/10/29,21:00,26.3,0.0,94,22,0.0
2019/10/29,22:00,25.9,0.0,95,26,0.0
2019/10/29,23:00,25.5,0.0,95,360,0.0
2019/10/30,00:00,25.3,0.0,96,17,0.0
2019/10/30,01:00,25.4,0.0,96,11,0.1
2019/10/30,02:00,25.3,0.0,95,56,0.1
2019/10/30,03:00,25.0,0.0,95,5,0.0
2019/10/30,04:00,24.9,0.0,94,278,0.0
2019/10/30,05:00,24.7,0.0,94,101,0.1
2019/10/30,06:00,24.6,0.0,94,6,0.0
2019/10/30,07:00,24.4,0.0,95,138,0.0
2019/10/30,08:00,25.4,0.0,92,176,0.2
2019/10/30,09:00,27.2,0.0,82,279,0.4
2019/10/30,10:00,29.5,0.0,74,322,0.7
2019/10/30,11:00,32.1,0.0,66,356,0.7
2019/10/30,12:00,33.1,0.0,65,32,0.7
2019/10/30,13:00,34.1,0.0,62,340,0.5
2019/10/30,14:00,35.2,0.0,58,118,0.5
2019/10/30,15:00,35.2,0.0,59,284,0.4
2019/10/30,16:00,35.4,0.0,58,325,0.2
2019/10/30,17:00,32.2,0.0,70,325,0.2
2019/10/30,18:00,30.5,0.0,77,3,0.1
2019/10/30,19:00,28.5,0.0,84,17,0.0
2019/10/30,20:00,27.4,0.0,91,44,0.1
2019/10/30,21:00,27.1,0.0,93,29,0.2
2019/10/30,22:00,27.0,0.0,92,45,0.2
2019/10/30,23:00,26.0,0.0,95,22,0.3
2019/10/31,00:00,25.6,0.0,95,71,0.2
2019/10/31,01:00,25.9,0.0,91,27,0.1
2019/10/31,02:00,25.0,0.0,94,11,0.0
2019/10/31,03:00,24.5,0.0,96,16,0.0
2019/10/31,04:00,24.1,0.0,96,52,0.0
2019/10/31,05:00,23.9,0.0,96,86,0.0
2019/10/31,06:00,23.6,0.0,96,14,0.0
2019/10/31,07:00,23.7,0.0,96,291,0.0
2019/10/31,08:00,24.7,0.0,94,133,0.2
2019/10/31,09:00,26.8,0.0,83,344,0.2
2019/10/31,10:00,29.2,0.0,75,253,0.5
2019/10/31,11:00,31.8,0.0,67,230,0.6
2019/10/31,12:00,33.9,0.0,61,9,0.5
2019/10/31,13:00,35.0,0.0,57,239,0.4
2019/10/31,14:00,35.7,0.0,55,59,1.0
2019/10/31,15:00,35.9,0.0,54,266,0.4
2019/10/31,16:00,35.9,0.0,55,271,0.3
2019/10/31,17:00,33.4,0.0,64,4,0.1
2019/10/31,18:00,30.9,0.0,76,27,0.0
2019/10/31,19:00,29.1,0.0,80,169,0.0
2019/10/31,20:00,27.6,0.0,81,193,0.3
2019/10/31,21:00,26.5,0.0,81,254,0.1
2019/10/31,22:00,25.4,0.0,88,55,0.1
2019/10/31,23:00,24.8,0.0,92,47,0.1
